County,Date,Vaccine,Count
Linn,5/8/21,Pfizer,357
Linn,5/9/21,Johnson & Johnson,3
Linn,5/9/21,Moderna,44
Linn,5/9/21,Pfizer,114
Linn,5/10/21,Johnson & Johnson,57
Linn,5/10/21,Moderna,200
Linn,5/10/21,Pfizer,132
Linn,5/11/21,Johnson & Johnson,33
Linn,5/11/21,Moderna,255
Linn,5/11/21,Pfizer,177
Linn,5/12/21,Johnson & Johnson,35
Linn,5/12/21,Moderna,176
Linn,5/12/21,Pfizer,771
Linn,5/13/21,Johnson & Johnson,18
Linn,5/13/21,Moderna,"1,493"
Linn,5/13/21,Pfizer,421
Linn,5/14/21,Johnson & Johnson,12
Linn,5/14/21,Moderna,146
Linn,5/14/21,Pfizer,255
Malheur,12/16/20,Pfizer,20
Malheur,12/18/20,Pfizer,43
Malheur,12/21/20,Pfizer,2
Malheur,12/22/20,Pfizer,34
Malheur,12/23/20,Moderna,1
Malheur,12/23/20,Pfizer,50
Malheur,12/24/20,Pfizer,2
Malheur,12/28/20,Moderna,18
Malheur,12/29/20,Moderna,1
Malheur,12/29/20,Pfizer,15
Malheur,1/1/21,Moderna,1
Malheur,1/4/21,Moderna,1
Malheur,1/4/21,Pfizer,1
Malheur,1/5/21,Pfizer,21
Malheur,1/6/21,Moderna,74
Malheur,1/7/21,Pfizer,25
Malheur,1/8/21,Moderna,2
Malheur,1/8/21,Pfizer,28
Malheur,1/10/21,Pfizer,1
Malheur,1/11/21,Moderna,13
Malheur,1/11/21,Pfizer,30
Malheur,1/12/21,Moderna,39
Malheur,1/12/21,Pfizer,32
Malheur,1/13/21,Moderna,74
Malheur,1/13/21,Pfizer,39
Malheur,1/14/21,Moderna,10
Malheur,1/14/21,Pfizer,313
Malheur,1/15/21,Moderna,57
Malheur,1/15/21,Pfizer,3
Malheur,1/16/21,Moderna,21
Malheur,1/18/21,Moderna,34
Malheur,1/18/21,Pfizer,20
Malheur,1/19/21,Moderna,60
Malheur,1/20/21,Moderna,35
Malheur,1/21/21,Moderna,112
Malheur,1/21/21,Pfizer,2
Malheur,1/22/21,Moderna,19
Malheur,1/22/21,Pfizer,31
Malheur,1/24/21,Moderna,1
Malheur,1/25/21,Moderna,16
Malheur,1/26/21,Moderna,34
Malheur,1/26/21,Pfizer,63
Malheur,1/27/21,Moderna,32
Malheur,1/27/21,Pfizer,27
Malheur,1/28/21,Moderna,94
Malheur,1/28/21,Pfizer,31
Malheur,1/29/21,Moderna,48
Malheur,1/29/21,Pfizer,91
Malheur,1/30/21,Moderna,278
Malheur,2/1/21,Moderna,20
Malheur,2/1/21,Pfizer,3
Malheur,2/2/21,Moderna,17
Malheur,2/2/21,Pfizer,4
Malheur,2/3/21,Moderna,114
Malheur,2/3/21,Pfizer,17
Malheur,2/4/21,Moderna,88
Malheur,2/4/21,Pfizer,354
Malheur,2/5/21,Moderna,58
Malheur,2/6/21,Moderna,363
Malheur,2/8/21,Moderna,13
Malheur,2/8/21,Pfizer,17
Malheur,2/9/21,Moderna,62
Malheur,2/10/21,Moderna,117
Malheur,2/11/21,Moderna,316
Malheur,2/11/21,Pfizer,33
Malheur,2/12/21,Moderna,66
Malheur,2/12/21,Pfizer,41
Malheur,2/16/21,Moderna,101
Malheur,2/16/21,Pfizer,84
Malheur,2/17/21,Moderna,57
Malheur,2/17/21,Pfizer,21
Malheur,2/18/21,Moderna,145
Malheur,2/18/21,Pfizer,92
Malheur,2/19/21,Moderna,32
Malheur,2/19/21,Pfizer,36
Malheur,2/22/21,Moderna,14
Malheur,2/22/21,Pfizer,9
Malheur,2/23/21,Moderna,7
Malheur,2/23/21,Pfizer,6
Malheur,2/24/21,Moderna,38
Malheur,2/25/21,Moderna,579
Malheur,2/25/21,Pfizer,46
Malheur,2/26/21,Moderna,56
Malheur,2/26/21,Pfizer,3
Malheur,2/27/21,Moderna,286
Malheur,3/1/21,Moderna,129
Malheur,3/1/21,Pfizer,18
Malheur,3/2/21,Moderna,32
Malheur,3/3/21,Moderna,84
Malheur,3/4/21,Johnson & Johnson,15
Malheur,3/4/21,Moderna,460
Malheur,3/4/21,Pfizer,36
Malheur,3/5/21,Johnson & Johnson,8
Malheur,3/5/21,Moderna,204
Malheur,3/5/21,Pfizer,3
Malheur,3/6/21,Moderna,363
Malheur,3/8/21,Johnson & Johnson,21
Malheur,3/8/21,Moderna,37
Malheur,3/8/21,Pfizer,1
Malheur,3/9/21,Johnson & Johnson,21
Malheur,3/9/21,Moderna,28
Malheur,3/9/21,Pfizer,23
Malheur,3/10/21,Johnson & Johnson,36
Malheur,3/10/21,Moderna,95
Malheur,3/10/21,Pfizer,2
Malheur,3/11/21,Johnson & Johnson,38
Malheur,3/11/21,Moderna,553
Malheur,3/11/21,Pfizer,9
Malheur,3/12/21,Johnson & Johnson,23
Malheur,3/12/21,Moderna,90
Malheur,3/12/21,Pfizer,5
Malheur,3/13/21,Johnson & Johnson,12
Malheur,3/14/21,Johnson & Johnson,2
Malheur,3/14/21,Moderna,1
Malheur,3/15/21,Johnson & Johnson,30
Malheur,3/15/21,Moderna,41
Malheur,3/16/21,Johnson & Johnson,58
Malheur,3/16/21,Moderna,68
Malheur,3/17/21,Johnson & Johnson,27
Malheur,3/17/21,Moderna,58
Malheur,3/17/21,Pfizer,1
Malheur,3/18/21,Johnson & Johnson,58
Malheur,3/18/21,Moderna,146
Malheur,3/18/21,Pfizer,5
Malheur,3/19/21,Johnson & Johnson,12
Malheur,3/19/21,Moderna,112
Malheur,3/20/21,Johnson & Johnson,9
Malheur,3/20/21,Moderna,1
Malheur,3/21/21,Johnson & Johnson,2
Malheur,3/21/21,Pfizer,2
Malheur,3/22/21,Johnson & Johnson,8
Malheur,3/22/21,Moderna,89
Malheur,3/22/21,Pfizer,7
Malheur,3/23/21,Johnson & Johnson,6
Malheur,3/23/21,Moderna,39
Malheur,3/23/21,Pfizer,6
Malheur,3/24/21,Johnson & Johnson,21
Malheur,3/24/21,Moderna,47
Malheur,3/25/21,Johnson & Johnson,29
Malheur,3/25/21,Moderna,563
Malheur,3/25/21,Pfizer,7
Malheur,3/26/21,Johnson & Johnson,57
Malheur,3/26/21,Moderna,55
Malheur,3/26/21,Pfizer,3
Malheur,3/27/21,Johnson & Johnson,17
Malheur,3/28/21,Johnson & Johnson,2
Malheur,3/28/21,Moderna,1
Malheur,3/29/21,Johnson & Johnson,7
Malheur,3/29/21,Moderna,143
Malheur,3/29/21,Pfizer,36
Malheur,3/30/21,Johnson & Johnson,8
Malheur,3/30/21,Moderna,87
Malheur,3/30/21,Pfizer,4
Malheur,3/31/21,Johnson & Johnson,117
Malheur,3/31/21,Moderna,82
Malheur,3/31/21,Pfizer,2
Malheur,4/1/21,Johnson & Johnson,44
Malheur,4/1/21,Moderna,578
Malheur,4/1/21,Pfizer,3
Malheur,4/2/21,Johnson & Johnson,48
Malheur,4/2/21,Moderna,193
Malheur,4/2/21,Pfizer,28
Malheur,4/3/21,Johnson & Johnson,11
Malheur,4/3/21,Moderna,19
Malheur,4/3/21,Pfizer,1
Malheur,4/4/21,Johnson & Johnson,2
Malheur,4/4/21,Pfizer,2
Malheur,4/5/21,Johnson & Johnson,57
Malheur,4/5/21,Moderna,80
Malheur,4/5/21,Pfizer,5
Malheur,4/6/21,Johnson & Johnson,65
Malheur,4/6/21,Moderna,14
Malheur,4/6/21,Pfizer,2
Malheur,4/7/21,Johnson & Johnson,51
Malheur,4/7/21,Moderna,76
Malheur,4/7/21,Pfizer,2
Malheur,4/8/21,Johnson & Johnson,61
Malheur,4/8/21,Moderna,408
Malheur,4/8/21,Pfizer,7
Malheur,4/9/21,Johnson & Johnson,44
Malheur,4/9/21,Moderna,129
Malheur,4/9/21,Pfizer,3
Malheur,4/10/21,Johnson & Johnson,18
Malheur,4/10/21,Pfizer,8
Malheur,4/11/21,Johnson & Johnson,47
Malheur,4/11/21,Pfizer,1
Malheur,4/12/21,Johnson & Johnson,35
Malheur,4/12/21,Moderna,53
Malheur,4/12/21,Pfizer,1
Malheur,4/13/21,Moderna,48
Malheur,4/13/21,Pfizer,3
Malheur,4/14/21,Moderna,75
Malheur,4/15/21,Moderna,202
Malheur,4/15/21,Pfizer,3
Malheur,4/16/21,Moderna,173
Malheur,4/16/21,Pfizer,2
Malheur,4/17/21,Moderna,27
Malheur,4/17/21,Pfizer,3
Malheur,4/18/21,Moderna,25
Malheur,4/18/21,Pfizer,1
Malheur,4/19/21,Moderna,87
Malheur,4/19/21,Pfizer,39
Malheur,4/20/21,Moderna,63
Malheur,4/20/21,Pfizer,5
Malheur,4/21/21,Moderna,80
Malheur,4/21/21,Pfizer,4
Malheur,4/22/21,Moderna,176
Malheur,4/22/21,Pfizer,2
Malheur,4/23/21,Moderna,104
Malheur,4/23/21,Pfizer,29
Malheur,4/24/21,Moderna,8
Malheur,4/24/21,Pfizer,2
Malheur,4/25/21,Pfizer,3
Malheur,4/26/21,Moderna,39
Malheur,4/26/21,Pfizer,4
Malheur,4/27/21,Johnson & Johnson,7
Malheur,4/27/21,Moderna,50
Malheur,4/27/21,Pfizer,2
Malheur,4/28/21,Johnson & Johnson,11
Malheur,4/28/21,Moderna,79
Malheur,4/28/21,Pfizer,3
Malheur,4/29/21,Johnson & Johnson,10
Malheur,4/29/21,Moderna,270
Malheur,4/29/21,Pfizer,3
Malheur,4/30/21,Johnson & Johnson,6
Malheur,4/30/21,Moderna,84
Malheur,4/30/21,Pfizer,5
Malheur,5/1/21,Johnson & Johnson,1
Malheur,5/1/21,Moderna,18
Malheur,5/2/21,Johnson & Johnson,1
Malheur,5/2/21,Pfizer,1
Malheur,5/3/21,Johnson & Johnson,7
Malheur,5/3/21,Moderna,46
Malheur,5/4/21,Johnson & Johnson,6
Malheur,5/4/21,Moderna,40
Malheur,5/5/21,Johnson & Johnson,2
Malheur,5/5/21,Moderna,30
Malheur,5/5/21,Pfizer,2
Malheur,5/6/21,Johnson & Johnson,16
Malheur,5/6/21,Moderna,188
Malheur,5/6/21,Pfizer,55
Malheur,5/7/21,Johnson & Johnson,14
Malheur,5/7/21,Moderna,65
Malheur,5/7/21,Pfizer,1
Malheur,5/8/21,Johnson & Johnson,2
Malheur,5/8/21,Moderna,7
Malheur,5/8/21,Pfizer,6
Malheur,5/9/21,Johnson & Johnson,2
Malheur,5/10/21,Johnson & Johnson,7
Malheur,5/10/21,Moderna,17
Malheur,5/10/21,Pfizer,13
Malheur,5/11/21,Johnson & Johnson,8
Malheur,5/11/21,Moderna,24
Malheur,5/12/21,Johnson & Johnson,10
Malheur,5/12/21,Moderna,72
Malheur,5/13/21,Johnson & Johnson,16
Malheur,5/13/21,Moderna,111
Malheur,5/13/21,Pfizer,1
Malheur,5/14/21,Johnson & Johnson,4
Malheur,5/14/21,Moderna,65
Marion,12/16/20,Pfizer,22
Marion,12/17/20,Pfizer,109
Marion,12/18/20,Pfizer,248
Marion,12/19/20,Pfizer,105
Marion,12/20/20,Pfizer,105
Marion,12/21/20,Moderna,1
Marion,12/21/20,Pfizer,172
Marion,12/22/20,Moderna,27
Marion,12/22/20,Pfizer,224
Marion,12/23/20,Moderna,94
Marion,12/23/20,Pfizer,363
Marion,12/24/20,Moderna,39
Marion,12/24/20,Pfizer,121
Marion,12/25/20,Moderna,1
Marion,12/25/20,Pfizer,3
Marion,12/26/20,Moderna,7
Marion,12/26/20,Pfizer,228
Marion,12/27/20,Moderna,10
Marion,12/27/20,Pfizer,47
Marion,12/28/20,Moderna,535
Marion,12/28/20,Pfizer,163
Marion,12/29/20,Moderna,334
Marion,12/29/20,Pfizer,266
Marion,12/30/20,Moderna,318
Marion,12/30/20,Pfizer,499
Marion,12/31/20,Moderna,185
Marion,12/31/20,Pfizer,139
Marion,1/1/21,Moderna,20
Marion,1/1/21,Pfizer,6
Marion,1/1/21,Unspecified,1
Marion,1/2/21,Moderna,104
Marion,1/2/21,Pfizer,115
Marion,1/3/21,Moderna,198
Marion,1/3/21,Pfizer,59
Marion,1/4/21,Moderna,214
Marion,1/4/21,Pfizer,374
Marion,1/5/21,Moderna,227
Marion,1/5/21,Pfizer,274
Marion,1/6/21,Moderna,323
Marion,1/6/21,Pfizer,469
Marion,1/7/21,Moderna,448
Marion,1/7/21,Pfizer,"1,318"
Marion,1/7/21,Unspecified,2
Marion,1/8/21,Moderna,384
Marion,1/8/21,Pfizer,"1,091"
Marion,1/8/21,Unspecified,1
Marion,1/9/21,Moderna,578
Marion,1/9/21,Pfizer,758
Marion,1/10/21,Moderna,31
Marion,1/10/21,Pfizer,"1,532"
Marion,1/11/21,Moderna,324
Marion,1/11/21,Pfizer,348
Marion,1/12/21,Moderna,275
Marion,1/12/21,Pfizer,"1,463"
Marion,1/13/21,Moderna,593
Marion,1/13/21,Pfizer,"1,997"
Marion,1/14/21,Moderna,352
Marion,1/14/21,Pfizer,"1,870"
Marion,1/14/21,Unspecified,1
Marion,1/15/21,Moderna,288
Marion,1/15/21,Pfizer,"1,638"
Marion,1/16/21,Moderna,222
Marion,1/16/21,Pfizer,"1,027"
Marion,1/17/21,Moderna,62
Marion,1/17/21,Pfizer,146
Marion,1/17/21,Unspecified,6
Marion,1/18/21,Moderna,201
Marion,1/18/21,Pfizer,446
Marion,1/18/21,Unspecified,1
Marion,1/19/21,Moderna,365
Marion,1/19/21,Pfizer,"1,835"
Marion,1/20/21,Moderna,221
Marion,1/20/21,Pfizer,516
Marion,1/20/21,Unspecified,1
Marion,1/21/21,Moderna,259
Marion,1/21/21,Pfizer,"1,853"
Marion,1/21/21,Unspecified,1
Marion,1/22/21,Moderna,469
Marion,1/22/21,Pfizer,213
Marion,1/22/21,Unspecified,2
Marion,1/23/21,Moderna,589
Marion,1/23/21,Pfizer,106
Marion,1/24/21,Moderna,44
Marion,1/24/21,Pfizer,45
Marion,1/25/21,Moderna,673
Marion,1/25/21,Pfizer,402
Marion,1/26/21,Moderna,453
Marion,1/26/21,Pfizer,335
Marion,1/27/21,Moderna,632
Marion,1/27/21,Pfizer,"1,489"
Marion,1/28/21,Moderna,370
Marion,1/28/21,Pfizer,"1,810"
Marion,1/29/21,Moderna,590
Marion,1/29/21,Pfizer,"1,596"
Marion,1/29/21,Unspecified,2
Marion,1/30/21,Moderna,195
Marion,1/30/21,Pfizer,"1,247"
Marion,1/31/21,Moderna,376
Marion,1/31/21,Pfizer,106
Marion,2/1/21,Moderna,365
Marion,2/1/21,Pfizer,"1,493"
Marion,2/2/21,Moderna,320
Marion,2/2/21,Pfizer,"1,564"
Marion,2/3/21,Moderna,688
Marion,2/3/21,Pfizer,"1,775"
Marion,2/4/21,Moderna,847
Marion,2/4/21,Pfizer,"1,823"
Marion,2/4/21,Unspecified,2
Marion,2/5/21,Moderna,745
Marion,2/5/21,Pfizer,"1,793"
Marion,2/6/21,Moderna,609
Marion,2/6/21,Pfizer,"1,022"
Marion,2/7/21,Moderna,264
Marion,2/7/21,Pfizer,56
Marion,2/8/21,Moderna,574
Marion,2/8/21,Pfizer,203
Marion,2/9/21,Moderna,909
Marion,2/9/21,Pfizer,"1,247"
Marion,2/9/21,Unspecified,2
Marion,2/10/21,Moderna,"1,637"
Marion,2/10/21,Pfizer,802
Marion,2/11/21,Moderna,"1,217"
Marion,2/11/21,Pfizer,"1,094"
Marion,2/12/21,Moderna,576
Marion,2/12/21,Pfizer,401
Marion,2/13/21,Moderna,78
Marion,2/13/21,Pfizer,7
Marion,2/14/21,Moderna,53
Marion,2/14/21,Pfizer,4
Marion,2/15/21,Johnson & Johnson,1
Marion,2/15/21,Moderna,277
Marion,2/15/21,Pfizer,208
Marion,2/16/21,Moderna,402
Marion,2/16/21,Pfizer,"1,028"
Marion,2/17/21,Moderna,504
Marion,2/17/21,Pfizer,"1,329"
Marion,2/18/21,Moderna,627
Marion,2/18/21,Pfizer,991
Marion,2/18/21,Unspecified,1
Marion,2/19/21,Moderna,878
Marion,2/19/21,Pfizer,"1,361"
Marion,2/20/21,Moderna,791
Marion,2/20/21,Pfizer,"1,012"
Marion,2/21/21,Moderna,61
Marion,2/21/21,Pfizer,50
Marion,2/22/21,Moderna,274
Marion,2/22/21,Pfizer,448
Marion,2/23/21,Moderna,638
Marion,2/23/21,Pfizer,"1,190"
Marion,2/23/21,Unspecified,1
Marion,2/24/21,Moderna,"1,180"
Marion,2/24/21,Pfizer,"1,035"
Marion,2/24/21,Unspecified,1
Marion,2/25/21,Moderna,"1,020"
Marion,2/25/21,Pfizer,"1,157"
Marion,2/25/21,Unspecified,1
Marion,2/26/21,Moderna,"1,109"
Marion,2/26/21,Pfizer,"1,110"
Marion,2/27/21,Moderna,"1,086"
Marion,2/27/21,Pfizer,866
Marion,2/28/21,Moderna,228
Marion,2/28/21,Pfizer,100
Marion,3/1/21,Moderna,524
Marion,3/1/21,Pfizer,413
Marion,3/2/21,Moderna,719
Marion,3/2/21,Pfizer,"1,154"
Marion,3/3/21,Johnson & Johnson,1
Marion,3/3/21,Moderna,"1,079"
Marion,3/3/21,Pfizer,994
Marion,3/3/21,Unspecified,1
Marion,3/4/21,Moderna,995
Marion,3/4/21,Pfizer,861
Marion,3/4/21,Unspecified,1
Marion,3/5/21,Johnson & Johnson,34
Marion,3/5/21,Moderna,"1,029"
Marion,3/5/21,Pfizer,824
Marion,3/6/21,Johnson & Johnson,24
Marion,3/6/21,Moderna,670
Marion,3/6/21,Pfizer,668
Marion,3/7/21,Johnson & Johnson,14
Marion,3/7/21,Moderna,81
Marion,3/7/21,Pfizer,66
Marion,3/8/21,Johnson & Johnson,55
Marion,3/8/21,Moderna,774
Marion,3/8/21,Pfizer,87
Marion,3/9/21,Johnson & Johnson,76
Marion,3/9/21,Moderna,857
Marion,3/9/21,Pfizer,"1,076"
Marion,3/10/21,Johnson & Johnson,85
Marion,3/10/21,Moderna,"1,692"
Marion,3/10/21,Pfizer,"1,139"
Marion,3/11/21,Johnson & Johnson,114
Marion,3/11/21,Moderna,"1,622"
Marion,3/11/21,Pfizer,"1,162"
Marion,3/12/21,Johnson & Johnson,118
Marion,3/12/21,Moderna,"1,075"
Marion,3/12/21,Pfizer,"1,416"
Marion,3/13/21,Johnson & Johnson,360
Marion,3/13/21,Moderna,554
Marion,3/13/21,Pfizer,"1,070"
Marion,3/14/21,Johnson & Johnson,32
Marion,3/14/21,Moderna,60
Marion,3/14/21,Pfizer,42
Marion,3/15/21,Johnson & Johnson,96
Marion,3/15/21,Moderna,474
Marion,3/15/21,Pfizer,231
Marion,3/16/21,Johnson & Johnson,120
Marion,3/16/21,Moderna,778
Marion,3/16/21,Pfizer,"1,549"
Marion,3/16/21,Unspecified,1
Marion,3/17/21,Johnson & Johnson,231
Marion,3/17/21,Moderna,749
Marion,3/17/21,Pfizer,"1,315"
Marion,3/18/21,Johnson & Johnson,222
Marion,3/18/21,Moderna,758
Marion,3/18/21,Pfizer,"1,626"
Marion,3/19/21,Johnson & Johnson,24
Marion,3/19/21,Moderna,833
Marion,3/19/21,Pfizer,"1,793"
Marion,3/20/21,Johnson & Johnson,12
Marion,3/20/21,Moderna,898
Marion,3/20/21,Pfizer,"1,204"
Marion,3/21/21,Johnson & Johnson,5
Marion,3/21/21,Moderna,50
Marion,3/21/21,Pfizer,149
Marion,3/22/21,Johnson & Johnson,69
Marion,3/22/21,Moderna,393
Marion,3/22/21,Pfizer,457
Marion,3/23/21,Johnson & Johnson,106
Marion,3/23/21,Moderna,"1,056"
Marion,3/23/21,Pfizer,"1,771"
Marion,3/24/21,Johnson & Johnson,45
Marion,3/24/21,Moderna,"1,267"
Marion,3/24/21,Pfizer,"1,528"
Marion,3/25/21,Johnson & Johnson,55
Marion,3/25/21,Moderna,"1,220"
Marion,3/25/21,Pfizer,"1,630"
Marion,3/26/21,Johnson & Johnson,65
Marion,3/26/21,Moderna,"1,421"
Marion,3/26/21,Pfizer,"1,590"
Marion,3/27/21,Johnson & Johnson,7
Marion,3/27/21,Moderna,625
Marion,3/27/21,Pfizer,"1,281"
Marion,3/28/21,Johnson & Johnson,3
Marion,3/28/21,Moderna,49
Marion,3/28/21,Pfizer,106
Marion,3/29/21,Johnson & Johnson,24
Marion,3/29/21,Moderna,"1,016"
Marion,3/29/21,Pfizer,196
Marion,3/29/21,Unspecified,1
Marion,3/30/21,Johnson & Johnson,252
Marion,3/30/21,Moderna,"1,139"
Marion,3/30/21,Pfizer,"1,537"
Marion,3/30/21,Unspecified,1
Marion,3/31/21,Johnson & Johnson,78
Marion,3/31/21,Moderna,"1,183"
Marion,3/31/21,Pfizer,"1,572"
Marion,4/1/21,Johnson & Johnson,143
Marion,4/1/21,Moderna,"1,110"
Marion,4/1/21,Pfizer,"1,834"
Marion,4/2/21,Johnson & Johnson,212
Marion,4/2/21,Moderna,"1,028"
Marion,4/2/21,Pfizer,"1,923"
Marion,4/2/21,Unspecified,1
Marion,4/3/21,Johnson & Johnson,40
Marion,4/3/21,Moderna,658
Marion,4/3/21,Pfizer,"1,574"
Marion,4/4/21,Johnson & Johnson,12
Marion,4/4/21,Moderna,37
Marion,4/4/21,Pfizer,131
Marion,4/5/21,Johnson & Johnson,108
Marion,4/5/21,Moderna,857
Marion,4/5/21,Pfizer,345
Marion,4/6/21,Johnson & Johnson,477
Marion,4/6/21,Moderna,"1,384"
Marion,4/6/21,Pfizer,"1,710"
Marion,4/7/21,Johnson & Johnson,695
Marion,4/7/21,Moderna,"1,521"
Marion,4/7/21,Pfizer,"1,466"
Marion,4/8/21,Johnson & Johnson,533
Marion,4/8/21,Moderna,"1,400"
Marion,4/8/21,Pfizer,"1,500"
Marion,4/8/21,Unspecified,1
Marion,4/9/21,Johnson & Johnson,639
Marion,4/9/21,Moderna,"1,429"
Marion,4/9/21,Pfizer,"1,560"
Marion,4/10/21,Johnson & Johnson,500
Marion,4/10/21,Moderna,846
Marion,4/10/21,Pfizer,"1,444"
Marion,4/11/21,Johnson & Johnson,45
Marion,4/11/21,Moderna,50
Marion,4/11/21,Pfizer,121
Marion,4/12/21,Johnson & Johnson,255
Marion,4/12/21,Moderna,553
Marion,4/12/21,Pfizer,193
Marion,4/13/21,Johnson & Johnson,1
Marion,4/13/21,Moderna,"1,136"
Marion,4/13/21,Pfizer,"1,821"
Marion,4/14/21,Moderna,"1,198"
Marion,4/14/21,Pfizer,"1,762"
Marion,4/15/21,Moderna,"1,247"
Marion,4/15/21,Pfizer,"1,897"
Marion,4/16/21,Johnson & Johnson,2
Marion,4/16/21,Moderna,"1,160"
Marion,4/16/21,Pfizer,"2,056"
Marion,4/17/21,Johnson & Johnson,1
Marion,4/17/21,Moderna,935
Marion,4/17/21,Pfizer,"1,726"
Marion,4/18/21,Moderna,205
Marion,4/18/21,Pfizer,373
Marion,4/19/21,Johnson & Johnson,1
Marion,4/19/21,Moderna,531
Marion,4/19/21,Pfizer,378
Marion,4/20/21,Moderna,"1,349"
Marion,4/20/21,Pfizer,"2,002"
Marion,4/21/21,Moderna,"1,526"
Marion,4/21/21,Pfizer,"1,788"
Marion,4/22/21,Moderna,"1,461"
Marion,4/22/21,Pfizer,"2,178"
Marion,4/23/21,Moderna,"1,032"
Marion,4/23/21,Pfizer,"2,437"
Marion,4/24/21,Moderna,329
Marion,4/24/21,Pfizer,"2,004"
Marion,4/25/21,Moderna,85
Marion,4/25/21,Pfizer,285
Marion,4/26/21,Johnson & Johnson,3
Marion,4/26/21,Moderna,849
Marion,4/26/21,Pfizer,403
Marion,4/27/21,Johnson & Johnson,35
Marion,4/27/21,Moderna,"1,142"
Marion,4/27/21,Pfizer,"1,806"
Marion,4/28/21,Johnson & Johnson,60
Marion,4/28/21,Moderna,"1,344"
Marion,4/28/21,Pfizer,"1,597"
Marion,4/29/21,Johnson & Johnson,84
Marion,4/29/21,Moderna,"1,279"
Marion,4/29/21,Pfizer,"1,078"
Marion,4/30/21,Johnson & Johnson,81
Marion,4/30/21,Moderna,"1,223"
Marion,4/30/21,Pfizer,"1,603"
Marion,5/1/21,Johnson & Johnson,34
Marion,5/1/21,Moderna,350
Marion,5/1/21,Pfizer,"2,444"
Marion,5/2/21,Johnson & Johnson,18
Marion,5/2/21,Moderna,44
Marion,5/2/21,Pfizer,481
Marion,5/3/21,Johnson & Johnson,101
Marion,5/3/21,Moderna,568
Marion,5/3/21,Pfizer,449
Marion,5/4/21,Johnson & Johnson,152
Marion,5/4/21,Moderna,"1,142"
Marion,5/4/21,Pfizer,"1,817"
Marion,5/5/21,Johnson & Johnson,158
Marion,5/5/21,Moderna,"1,118"
Marion,5/5/21,Pfizer,"1,817"
Marion,5/6/21,Johnson & Johnson,175
Marion,5/6/21,Moderna,"1,045"
Marion,5/6/21,Pfizer,"1,734"
Marion,5/7/21,Johnson & Johnson,119
Marion,5/7/21,Moderna,"1,216"
Marion,5/7/21,Pfizer,"1,592"
Marion,5/8/21,Johnson & Johnson,49
Marion,5/8/21,Moderna,679
Marion,5/8/21,Pfizer,"1,487"
Marion,5/9/21,Johnson & Johnson,6
Marion,5/9/21,Moderna,84
Marion,5/9/21,Pfizer,400
Marion,5/10/21,Johnson & Johnson,89
Marion,5/10/21,Moderna,625
Marion,5/10/21,Pfizer,299
Marion,5/11/21,Johnson & Johnson,128
Marion,5/11/21,Moderna,879
Marion,5/11/21,Pfizer,"1,448"
Marion,5/12/21,Johnson & Johnson,66
Marion,5/12/21,Moderna,"1,068"
Marion,5/12/21,Pfizer,"1,279"
Marion,5/13/21,Johnson & Johnson,76
Marion,5/13/21,Moderna,936
Marion,5/13/21,Pfizer,"1,520"
Marion,5/14/21,Johnson & Johnson,82
Marion,5/14/21,Moderna,768
Marion,5/14/21,Pfizer,"1,577"
Morrow,12/23/20,Moderna,11
Morrow,12/27/20,Moderna,1
Morrow,12/28/20,Moderna,34
Morrow,12/29/20,Moderna,30
Morrow,12/30/20,Moderna,36
Morrow,12/31/20,Moderna,11
Morrow,1/1/21,Pfizer,1
Morrow,1/4/21,Moderna,11
Morrow,1/5/21,Moderna,33
Morrow,1/6/21,Moderna,11
Morrow,1/7/21,Moderna,20
Morrow,1/8/21,Moderna,6
Morrow,1/9/21,Moderna,15
Morrow,1/12/21,Moderna,26
Morrow,1/13/21,Moderna,56
Morrow,1/13/21,Pfizer,1
Morrow,1/14/21,Moderna,10
Morrow,1/15/21,Moderna,25
Morrow,1/16/21,Moderna,4
Morrow,1/17/21,Moderna,1
Morrow,1/19/21,Moderna,69
Morrow,1/19/21,Pfizer,4
Morrow,1/20/21,Moderna,74
Morrow,1/21/21,Moderna,13
Morrow,1/22/21,Moderna,46
Morrow,1/22/21,Pfizer,1
Morrow,1/23/21,Pfizer,3
Morrow,1/25/21,Moderna,4
Morrow,1/26/21,Moderna,13
Morrow,1/27/21,Moderna,109
Morrow,1/27/21,Pfizer,1
Morrow,1/28/21,Moderna,61
Morrow,1/29/21,Moderna,13
Morrow,1/29/21,Pfizer,1
Morrow,2/1/21,Moderna,75
Morrow,2/2/21,Moderna,89
Morrow,2/2/21,Pfizer,1
Morrow,2/3/21,Moderna,96
Morrow,2/4/21,Moderna,26
Morrow,2/5/21,Moderna,33
Morrow,2/6/21,Moderna,14
Morrow,2/8/21,Moderna,1
Morrow,2/9/21,Moderna,89
Morrow,2/9/21,Pfizer,4
Morrow,2/10/21,Moderna,109
Morrow,2/11/21,Moderna,11
Morrow,2/12/21,Moderna,31
Morrow,2/13/21,Pfizer,1
Morrow,2/15/21,Moderna,1
Morrow,2/16/21,Moderna,99
Morrow,2/16/21,Pfizer,1
Morrow,2/17/21,Moderna,99
Morrow,2/17/21,Pfizer,1
Morrow,2/18/21,Moderna,11
Morrow,2/19/21,Moderna,73
Morrow,2/19/21,Pfizer,2
Morrow,2/20/21,Moderna,1
Morrow,2/20/21,Pfizer,3
Morrow,2/22/21,Moderna,5
Morrow,2/23/21,Moderna,3
